"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"12-May-2023","EQ","2,222.65","2,235.00","2,197.35","2,242.15","2,226.00","2,221.10","2,216.56","2,416.35","1,456.35","53,67,292","11,89,69,41,825.55","2,70,385"
"11-May-2023","EQ","2,300.00","2,314.05","2,237.35","2,364.45","2,244.00","2,242.15","2,255.59","2,416.35","1,456.35","94,70,848","21,36,23,95,284.80","5,17,410"
"10-May-2023","EQ","2,387.00","2,388.95","2,350.00","2,374.35","2,372.80","2,364.45","2,362.84","2,416.35","1,456.35","16,75,409","3,95,87,30,205.45","68,774"
"09-May-2023","EQ","2,367.65","2,401.90","2,367.65","2,365.40","2,374.95","2,374.35","2,380.73","2,416.35","1,456.35","14,17,301","3,37,42,08,041.20","1,02,983"
"08-May-2023","EQ","2,377.45","2,385.00","2,354.05","2,377.50","2,368.00","2,365.40","2,368.84","2,416.35","1,456.35","15,83,576","3,75,12,36,289.35","63,374"
"05-May-2023","EQ","2,357.00","2,406.95","2,357.00","2,356.90","2,379.45","2,377.50","2,389.07","2,416.35","1,456.35","24,25,866","5,79,55,71,367.25","1,33,605"
"04-May-2023","EQ","2,361.80","2,381.65","2,342.85","2,356.30","2,363.00","2,356.90","2,357.79","2,416.35","1,456.35","12,30,912","2,90,22,34,986.20","59,655"
"03-May-2023","EQ","2,384.10","2,390.00","2,348.50","2,384.45","2,355.80","2,356.30","2,362.54","2,416.35","1,456.35","9,98,235","2,35,83,70,082.20","67,794"
"02-May-2023","EQ","2,373.20","2,416.35","2,373.20","2,364.40","2,387.00","2,384.45","2,393.24","2,416.35","1,456.35","18,40,153","4,40,39,31,558.40","1,01,401"
"28-Apr-2023","EQ","2,312.30","2,369.00","2,312.30","2,305.60","2,360.00","2,364.40","2,346.47","2,369.00","1,456.35","28,84,961","6,76,94,72,231.40","1,09,342"
"27-Apr-2023","EQ","2,275.75","2,310.00","2,267.10","2,276.15","2,305.50","2,305.60","2,294.66","2,330.00","1,456.35","12,52,989","2,87,51,79,639.60","60,784"
"26-Apr-2023","EQ","2,247.85","2,287.30","2,244.05","2,247.95","2,276.00","2,276.15","2,271.49","2,330.00","1,456.35","18,94,812","4,30,40,48,330.15","86,235"
"25-Apr-2023","EQ","2,231.05","2,254.00","2,218.10","2,228.90","2,245.80","2,247.95","2,241.47","2,330.00","1,456.35","13,50,118","3,02,62,49,576.45","83,288"
"24-Apr-2023","EQ","2,220.00","2,232.70","2,186.55","2,215.20","2,232.50","2,228.90","2,210.17","2,330.00","1,456.35","12,39,073","2,73,85,63,468.15","66,820"
"21-Apr-2023","EQ","2,240.15","2,243.00","2,202.00","2,232.75","2,214.90","2,215.20","2,214.16","2,330.00","1,456.35","10,09,316","2,23,47,91,968.95","56,949"
"20-Apr-2023","EQ","2,225.00","2,251.45","2,222.25","2,219.60","2,236.35","2,232.75","2,234.99","2,330.00","1,456.35","18,98,996","4,24,42,31,154.35","64,047"
"19-Apr-2023","EQ","2,208.10","2,235.00","2,208.10","2,216.60","2,218.00","2,219.60","2,224.31","2,330.00","1,456.35","19,70,015","4,38,19,23,167.65","88,619"
"18-Apr-2023","EQ","2,220.00","2,230.00","2,188.00","2,214.00","2,222.00","2,216.60","2,208.18","2,330.00","1,456.35","28,48,601","6,29,02,19,457.25","1,59,574"
"17-Apr-2023","EQ","2,258.75","2,273.80","2,201.15","2,258.75","2,213.00","2,214.00","2,217.64","2,330.00","1,456.35","41,25,850","9,14,96,53,322.50","1,35,338"
"13-Apr-2023","EQ","2,294.80","2,295.00","2,242.45","2,288.50","2,263.50","2,258.75","2,257.99","2,330.00","1,456.35","19,56,668","4,41,81,31,174.25","1,04,076"
"12-Apr-2023","EQ","2,304.00","2,312.70","2,281.95","2,301.50","2,289.00","2,288.50","2,291.51","2,330.00","1,456.35","11,65,839","2,67,15,27,010.45","59,946"
"11-Apr-2023","EQ","2,320.00","2,330.00","2,287.30","2,309.70","2,302.70","2,301.50","2,302.85","2,330.00","1,456.35","13,42,440","3,09,14,44,178.50","92,230"
"10-Apr-2023","EQ","2,284.90","2,319.90","2,278.05","2,274.25","2,310.00","2,309.70","2,306.95","2,319.90","1,456.35","19,55,914","4,51,22,00,198.15","89,598"
"06-Apr-2023","EQ","2,257.75","2,291.65","2,254.45","2,257.75","2,276.20","2,274.25","2,274.83","2,297.65","1,456.35","23,89,899","5,43,66,12,593.20","96,838"
"05-Apr-2023","EQ","2,170.00","2,262.50","2,165.00","2,170.15","2,259.00","2,257.75","2,233.05","2,297.65","1,456.35","27,63,363","6,17,07,36,018.90","1,45,375"
"03-Apr-2023","EQ","2,180.00","2,183.50","2,155.00","2,164.20","2,169.00","2,170.15","2,170.48","2,297.65","1,456.35","12,31,654","2,67,32,82,675.30","78,708"
"31-Mar-2023","EQ","2,156.50","2,176.95","2,150.55","2,147.45","2,165.05","2,164.20","2,163.61","2,297.65","1,456.35","14,89,542","3,22,27,85,339.45","96,841"
"29-Mar-2023","EQ","2,137.65","2,159.30","2,121.00","2,133.60","2,150.00","2,147.45","2,140.31","2,297.65","1,456.35","23,72,385","5,07,76,37,507.80","1,04,448"
"28-Mar-2023","EQ","2,167.75","2,169.80","2,122.45","2,154.00","2,135.40","2,133.60","2,135.52","2,297.65","1,456.35","16,27,243","3,47,50,08,155.00","96,673"
"27-Mar-2023","EQ","2,175.05","2,190.00","2,150.00","2,166.15","2,150.90","2,154.00","2,168.90","2,297.65","1,456.35","15,40,581","3,34,13,59,938.05","1,35,796"
"24-Mar-2023","EQ","2,206.00","2,219.35","2,153.05","2,206.65","2,174.00","2,166.15","2,185.98","2,297.65","1,456.35","14,49,544","3,16,86,70,804.70","90,023"
"23-Mar-2023","EQ","2,214.00","2,242.00","2,200.55","2,213.95","2,206.80","2,206.65","2,226.65","2,297.65","1,456.35","24,55,799","5,46,82,06,648.40","98,325"
"22-Mar-2023","EQ","2,219.50","2,246.25","2,207.90","2,208.45","2,209.00","2,213.95","2,227.88","2,297.65","1,456.35","19,56,033","4,35,78,07,809.60","1,09,021"
"21-Mar-2023","EQ","2,182.70","2,227.00","2,182.00","2,177.55","2,205.25","2,208.45","2,209.27","2,297.65","1,456.35","31,78,680","7,02,25,70,676.70","1,39,983"
"20-Mar-2023","EQ","2,191.10","2,205.00","2,152.00","2,195.75","2,178.95","2,177.55","2,173.19","2,297.65","1,456.35","19,96,773","4,33,93,60,704.50","1,38,654"
"17-Mar-2023","EQ","2,186.70","2,228.90","2,186.70","2,173.60","2,194.15","2,195.75","2,205.29","2,297.65","1,456.35","32,86,473","7,24,76,24,234.90","1,53,006"
"16-Mar-2023","EQ","2,184.90","2,187.00","2,132.00","2,176.65","2,173.25","2,173.60","2,162.68","2,297.65","1,456.35","29,46,792","6,37,29,60,405.60","1,62,873"
"15-Mar-2023","EQ","2,164.20","2,212.45","2,160.00","2,144.20","2,173.00","2,176.65","2,187.88","2,297.65","1,456.35","30,44,201","6,66,03,53,576.20","1,60,109"
"14-Mar-2023","EQ","2,144.35","2,171.00","2,134.40","2,133.85","2,152.60","2,144.20","2,152.88","2,297.65","1,456.35","28,71,343","6,18,16,43,761.80","1,13,612"
"13-Mar-2023","EQ","2,164.05","2,178.95","2,107.00","2,157.85","2,142.00","2,133.85","2,143.96","2,297.65","1,456.35","23,34,468","5,00,50,16,642.10","1,12,226"
"10-Mar-2023","EQ","2,171.50","2,182.00","2,133.00","2,193.20","2,159.45","2,157.85","2,154.40","2,297.65","1,456.35","19,00,535","4,09,45,13,559.40","91,711"
"09-Mar-2023","EQ","2,174.95","2,199.00","2,171.50","2,170.80","2,193.00","2,193.20","2,188.04","2,297.65","1,456.35","18,73,933","4,10,02,42,263.65","1,01,846"
"08-Mar-2023","EQ","2,152.00","2,189.60","2,140.60","2,141.15","2,172.00","2,170.80","2,165.37","2,297.65","1,456.35","29,65,342","6,42,10,66,011.75","1,65,110"
"06-Mar-2023","EQ","2,158.25","2,184.85","2,139.80","2,152.05","2,140.00","2,141.15","2,156.71","2,297.65","1,456.35","18,21,012","3,92,73,95,880.10","97,995"
"03-Mar-2023","EQ","2,140.00","2,159.90","2,132.25","2,121.60","2,153.00","2,152.05","2,148.43","2,297.65","1,456.35","18,21,066","3,91,24,41,073.45","1,20,711"
"02-Mar-2023","EQ","2,129.95","2,149.00","2,107.55","2,115.30","2,117.50","2,121.60","2,123.82","2,297.65","1,456.35","17,27,640","3,66,92,03,061.90","1,22,328"
"01-Mar-2023","EQ","2,100.00","2,130.00","2,100.00","2,109.15","2,118.90","2,115.30","2,116.16","2,297.65","1,456.35","13,89,077","2,93,95,07,302.45","1,01,999"
"28-Feb-2023","EQ","2,115.00","2,138.30","2,085.00","2,113.70","2,107.85","2,109.15","2,112.21","2,297.65","1,456.35","21,08,587","4,45,37,85,082.85","1,03,579"
"27-Feb-2023","EQ","2,134.05","2,139.90","2,082.10","2,134.05","2,112.00","2,113.70","2,107.61","2,297.65","1,456.35","13,98,112","2,94,66,79,217.05","91,571"
"24-Feb-2023","EQ","2,160.00","2,172.30","2,118.75","2,159.15","2,135.10","2,134.05","2,144.65","2,297.65","1,456.35","14,79,060","3,17,20,71,254.65","1,22,963"
"23-Feb-2023","EQ","2,204.00","2,208.20","2,153.50","2,194.75","2,154.00","2,159.15","2,178.14","2,297.65","1,456.35","20,00,556","4,35,74,97,777.30","1,30,397"
"22-Feb-2023","EQ","2,229.00","2,241.00","2,182.05","2,229.45","2,203.00","2,194.75","2,212.81","2,297.65","1,456.35","21,03,097","4,65,37,49,371.30","1,06,503"
"21-Feb-2023","EQ","2,239.00","2,262.00","2,222.70","2,225.50","2,235.35","2,229.45","2,242.03","2,297.65","1,456.35","18,82,604","4,22,08,63,635.80","1,07,550"
"20-Feb-2023","EQ","2,233.70","2,252.00","2,215.00","2,226.35","2,220.50","2,225.50","2,229.30","2,297.65","1,456.35","17,79,752","3,96,75,96,563.75","62,038"
"17-Feb-2023","EQ","2,169.80","2,249.00","2,160.00","2,178.30","2,227.00","2,226.35","2,225.40","2,297.65","1,456.35","37,53,179","8,35,23,33,197.15","1,81,170"
"16-Feb-2023","EQ","2,186.80","2,202.30","2,171.70","2,175.05","2,175.90","2,178.30","2,184.11","2,297.65","1,456.35","24,64,602","5,38,29,55,575.75","70,544"
"15-Feb-2023","EQ","2,186.00","2,187.85","2,157.25","2,191.65","2,176.10","2,175.05","2,171.79","2,297.65","1,456.35","19,46,344","4,22,70,53,104.40","98,792"
"14-Feb-2023","EQ","2,215.00","2,216.00","2,182.15","2,203.30","2,189.35","2,191.65","2,196.73","2,297.65","1,456.35","18,74,906","4,11,86,65,071.90","67,427"
"13-Feb-2023","EQ","2,173.00","2,210.40","2,160.20","2,163.85","2,203.50","2,203.30","2,194.52","2,297.65","1,456.35","29,78,938","6,53,73,50,681.20","1,00,580"
"10-Feb-2023","EQ","2,140.20","2,169.95","2,137.55","2,147.40","2,160.00","2,163.85","2,156.74","2,297.65","1,456.35","14,54,665","3,13,73,36,843.70","1,07,578"
"09-Feb-2023","EQ","2,150.00","2,151.95","2,135.70","2,130.85","2,148.60","2,147.40","2,145.92","2,297.65","1,456.35","15,63,181","3,35,44,61,550.10","1,09,089"
"08-Feb-2023","EQ","2,160.55","2,175.25","2,125.55","2,165.30","2,133.25","2,130.85","2,144.06","2,297.65","1,456.35","14,52,145","3,11,34,90,283.60","1,16,062"
"07-Feb-2023","EQ","2,162.25","2,172.00","2,150.05","2,156.10","2,165.00","2,165.30","2,161.68","2,297.65","1,456.35","10,89,248","2,35,46,07,994.15","78,455"
"06-Feb-2023","EQ","2,164.25","2,181.60","2,142.30","2,166.55","2,158.00","2,156.10","2,161.77","2,297.65","1,456.35","13,32,484","2,88,05,24,522.85","88,327"
"03-Feb-2023","EQ","2,176.95","2,181.85","2,131.05","2,144.90","2,161.00","2,166.55","2,158.13","2,297.65","1,456.35","20,45,634","4,41,47,53,237.65","1,12,767"
"02-Feb-2023","EQ","2,135.60","2,166.95","2,107.85","2,145.55","2,141.70","2,144.90","2,138.58","2,297.65","1,456.35","34,88,506","7,46,04,32,936.90","1,52,388"
"01-Feb-2023","EQ","2,133.00","2,215.95","2,080.30","2,124.40","2,150.00","2,145.55","2,152.19","2,297.65","1,456.35","68,68,872","14,78,31,34,230.90","2,56,684"
"31-Jan-2023","EQ","2,119.95","2,132.75","2,072.65","2,112.90","2,120.95","2,124.40","2,103.29","2,297.65","1,456.35","45,16,463","9,49,94,19,709.55","2,12,750"
"30-Jan-2023","EQ","2,129.40","2,173.25","2,083.80","2,159.85","2,122.05","2,112.90","2,120.67","2,297.65","1,456.35","34,41,304","7,29,78,62,491.00","1,51,330"
"27-Jan-2023","EQ","2,174.70","2,195.00","2,127.10","2,174.70","2,159.90","2,159.85","2,150.76","2,297.65","1,456.35","16,47,900","3,54,42,44,338.55","1,41,766"
"25-Jan-2023","EQ","2,201.00","2,205.00","2,155.00","2,207.50","2,174.90","2,174.70","2,172.92","2,297.65","1,456.35","21,34,447","4,63,79,91,515.40","1,11,225"
"24-Jan-2023","EQ","2,244.70","2,252.30","2,200.00","2,233.50","2,201.40","2,207.50","2,219.59","2,297.65","1,456.35","10,36,962","2,30,16,29,112.90","70,138"
"23-Jan-2023","EQ","2,255.00","2,273.30","2,227.00","2,249.95","2,235.00","2,233.50","2,243.26","2,297.65","1,456.35","14,66,706","3,29,02,00,925.80","78,952"
"20-Jan-2023","EQ","2,282.45","2,297.65","2,238.45","2,273.10","2,248.40","2,249.95","2,270.11","2,297.65","1,456.35","19,62,410","4,45,48,81,808.55","1,26,028"
"19-Jan-2023","EQ","2,259.85","2,283.80","2,241.00","2,266.50","2,270.00","2,273.10","2,265.54","2,283.80","1,456.35","21,76,835","4,93,17,00,203.90","1,34,246"
"18-Jan-2023","EQ","2,221.00","2,274.80","2,200.00","2,213.10","2,265.05","2,266.50","2,240.43","2,274.80","1,456.35","40,90,049","9,16,34,76,448.90","1,85,845"
"17-Jan-2023","EQ","2,139.90","2,217.80","2,136.40","2,137.20","2,216.90","2,213.10","2,198.93","2,217.80","1,456.35","46,45,453","10,21,50,09,311.70","2,13,937"
"16-Jan-2023","EQ","2,147.00","2,161.00","2,132.30","2,153.40","2,132.35","2,137.20","2,144.74","2,211.60","1,456.35","10,09,649","2,16,54,34,772.05","81,451"
"13-Jan-2023","EQ","2,161.90","2,164.85","2,117.20","2,159.75","2,150.05","2,153.40","2,139.94","2,211.60","1,456.35","21,80,210","4,66,55,21,018.60","1,27,575"
"12-Jan-2023","EQ","2,118.10","2,164.65","2,118.10","2,125.35","2,160.50","2,159.75","2,152.89","2,211.60","1,456.35","27,26,901","5,87,07,12,119.90","1,53,582"
"11-Jan-2023","EQ","2,106.10","2,140.00","2,097.10","2,106.65","2,133.00","2,125.35","2,117.35","2,211.60","1,456.35","14,55,621","3,08,20,63,520.10","96,128"
"10-Jan-2023","EQ","2,131.90","2,131.90","2,097.20","2,121.70","2,104.00","2,106.65","2,115.67","2,211.60","1,456.35","14,25,414","3,01,57,04,811.25","1,30,012"
"09-Jan-2023","EQ","2,108.00","2,127.30","2,100.75","2,086.55","2,114.55","2,121.70","2,117.00","2,211.60","1,456.35","18,44,365","3,90,45,19,265.85","1,47,462"
"06-Jan-2023","EQ","2,090.20","2,121.70","2,071.85","2,087.35","2,088.00","2,086.55","2,093.65","2,211.60","1,456.35","18,77,917","3,93,16,94,802.65","95,076"
"05-Jan-2023","EQ","2,080.00","2,099.20","2,068.50","2,070.55","2,089.50","2,087.35","2,080.70","2,211.60","1,456.35","18,81,403","3,91,46,41,790.65","95,733"
"04-Jan-2023","EQ","2,090.95","2,101.45","2,058.00","2,088.95","2,069.00","2,070.55","2,070.22","2,211.60","1,456.35","10,15,547","2,10,24,06,151.60","62,520"
"03-Jan-2023","EQ","2,088.00","2,096.80","2,067.95","2,089.45","2,090.95","2,088.95","2,082.34","2,211.60","1,456.35","12,60,225","2,62,42,18,252.15","62,640"
"02-Jan-2023","EQ","2,092.90","2,097.60","2,075.05","2,085.80","2,092.05","2,089.45","2,089.10","2,211.60","1,456.35","8,07,344","1,68,66,20,365.65","63,597"
"30-Dec-2022","EQ","2,115.00","2,133.00","2,081.10","2,110.90","2,086.15","2,085.80","2,103.37","2,211.60","1,456.35","11,89,427","2,50,18,02,984.15","1,12,712"
"29-Dec-2022","EQ","2,109.65","2,120.55","2,094.15","2,121.10","2,114.95","2,110.90","2,107.28","2,211.60","1,456.35","15,17,150","3,19,70,65,508.45","99,779"
"28-Dec-2022","EQ","2,129.00","2,136.00","2,113.65","2,124.10","2,113.65","2,121.10","2,127.77","2,211.60","1,456.35","11,53,883","2,45,51,92,247.85","70,753"
"27-Dec-2022","EQ","2,101.55","2,128.00","2,085.00","2,091.05","2,121.00","2,124.10","2,111.04","2,211.60","1,456.35","10,59,351","2,23,63,29,277.05","57,659"
"26-Dec-2022","EQ","2,052.75","2,108.00","2,051.00","2,062.75","2,088.10","2,091.05","2,092.46","2,211.60","1,456.35","11,54,610","2,41,59,76,881.55","74,970"
"23-Dec-2022","EQ","2,094.50","2,104.15","2,050.10","2,109.95","2,063.00","2,062.75","2,072.91","2,211.60","1,456.35","20,26,125","4,19,99,77,932.95","1,07,760"
"22-Dec-2022","EQ","2,144.00","2,148.35","2,096.90","2,146.30","2,107.95","2,109.95","2,115.60","2,211.60","1,456.35","19,93,744","4,21,79,70,340.10","1,23,082"
"21-Dec-2022","EQ","2,153.10","2,174.95","2,142.85","2,163.25","2,147.00","2,146.30","2,155.04","2,211.60","1,456.35","19,79,681","4,26,63,01,526.85","1,18,119"
"20-Dec-2022","EQ","2,179.90","2,179.90","2,138.00","2,184.00","2,158.30","2,163.25","2,151.64","2,211.60","1,456.35","17,47,181","3,75,92,96,481.10","83,014"
"19-Dec-2022","EQ","2,171.00","2,187.45","2,155.05","2,175.00","2,184.85","2,184.00","2,170.38","2,211.60","1,456.35","15,92,779","3,45,69,36,006.55","98,420"
