Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2024,1586.15,1597.20,1563.30,1588.15,1583.018211887138737067,99166,4726,156981584.00,73887,74.51,33.90,2.00
30-December-2024,1600.05,1612.25,1581.60,1588.70,1601.670176208232799590,41031,9244,65718129.00,16417,40.01,30.65,-11.35
27-December-2024,1600.00,1628.55,1595.90,1598.95,1605.947389212095094448,111384,7488,178876844.00,29404,26.40,32.65,-1.05
26-December-2024,1582.05,1606.00,1581.95,1599.50,1595.043487584166059098,93268,5659,148766516.00,45984,49.30,24.05,17.45
24-December-2024,1593.00,1598.70,1575.20,1584.15,1586.559470214647479700,49756,6541,78940853.00,20947,42.10,23.50,-8.85
23-December-2024,1581.30,1607.10,1578.25,1587.60,1588.659505118336522441,137447,10743,218356483.00,69775,50.76,28.85,6.30
20-December-2024,1617.15,1621.60,1572.80,1578.25,1592.954305072191450310,183609,7490,292480747.00,43215,23.54,48.80,-38.90
19-December-2024,1580.05,1610.00,1580.05,1599.65,1600.048138374634065888,145518,4036,232835805.00,105313,72.37,29.95,19.60
18-December-2024,1620.05,1625.20,1596.25,1601.45,1602.133302302936920019,373827,3943,598920686.00,337616,90.31,28.95,-18.60
17-December-2024,1660.00,1660.00,1608.75,1615.30,1629.740982867448151487,141952,5014,231344992.00,98289,69.24,51.25,-44.70
16-December-2024,1683.85,1687.65,1660.45,1662.40,1667.103250080190028695,115351,5437,192302027.00,55591,48.19,27.20,-21.45
13-December-2024,1615.05,1684.70,1606.45,1681.95,1638.010039354805418125,2693699,19285,4412306005.00,2263283,84.02,78.25,66.90
12-December-2024,1575.05,1618.15,1575.05,1611.25,1602.507423402243630695,117399,5883,188132769.00,48686,41.47,43.10,36.20
11-December-2024,1581.00,1588.00,1571.85,1585.90,1580.040010857093506717,81053,4439,128066983.00,44501,54.90,16.15,4.90
10-December-2024,1603.05,1610.85,1570.10,1579.15,1583.535940086529833840,337687,7211,534739501.00,260796,77.23,40.75,-23.90
9-December-2024,1596.95,1606.05,1590.00,1601.90,1601.181148225544559423,836961,4410,1340126175.00,602735,72.01,16.05,4.95
6-December-2024,1615.60,1624.35,1595.00,1597.95,1601.264274201295859440,93683,6328,150011241.00,24532,26.19,29.35,-17.65
5-December-2024,1600.00,1621.45,1585.70,1613.30,1603.710112856826731577,67785,3902,108707490.00,14296,21.09,35.75,13.30
4-December-2024,1625.05,1630.00,1582.30,1584.05,1592.693303267766793078,107321,4843,170929438.00,57514,53.59,47.70,-41.00
3-December-2024,1647.40,1650.80,1614.00,1619.65,1626.347185262760313835,116494,3821,189459689.00,64906,55.72,36.80,-27.75
2-December-2024,1629.45,1646.15,1616.70,1643.10,1633.764713841158165336,81301,4644,132826705.00,36188,44.51,29.45,13.65
29-November-2024,1537.45,1648.70,1537.45,1627.45,1622.255923671517934244,284874,11085,462138534.00,35897,12.60,111.25,90.00
28-November-2024,1573.65,1587.90,1557.00,1560.35,1566.978886370577550593,124422,6388,194966647.00,55364,44.50,30.90,-13.30
27-November-2024,1574.80,1583.75,1555.00,1577.95,1570.327814861128234030,56779,5631,89161643.00,19076,33.60,28.75,3.15
26-November-2024,1590.00,1604.95,1566.10,1577.75,1579.940029428440292664,148156,5618,234077595.00,63944,43.16,38.85,-12.25
25-November-2024,1582.20,1609.00,1563.25,1579.50,1584.390821745652085782,123335,5842,195410842.00,53285,43.20,45.75,-2.70
22-November-2024,1530.65,1574.85,1520.10,1570.10,1560.301414346826421904,218334,10865,340666849.00,73346,33.59,54.75,39.45
21-November-2024,1534.95,1541.00,1510.80,1524.95,1520.837778926904623199,152773,10445,232342950.00,84599,55.38,30.20,-10.00
19-November-2024,1537.00,1557.75,1519.45,1525.95,1543.232503615919376662,85732,6157,132304409.00,51545,60.12,38.30,-11.05
18-November-2024,1562.05,1565.20,1529.40,1537.70,1541.324093252831519104,136146,7665,209845110.00,91021,66.86,35.80,-24.35
14-November-2024,1548.40,1558.25,1537.15,1550.60,1547.853286095775923496,150163,11443,232430293.00,14267,9.50,21.10,2.20
13-November-2024,1555.65,1572.30,1545.95,1550.40,1561.542565880204256588,107316,4534,167578502.00,55827,52.02,26.35,-5.25
12-November-2024,1560.35,1594.00,1551.15,1555.60,1572.523366824498594910,51954,4268,81698879.00,14691,28.28,42.85,-4.75
11-November-2024,1569.60,1581.75,1552.00,1560.15,1566.866429098058491029,40690,4135,63755795.00,17460,42.91,29.75,-9.45
8-November-2024,1578.00,1578.50,1559.00,1570.30,1570.239926931603033099,105107,4081,165043208.00,28252,26.88,19.50,-7.70
7-November-2024,1598.70,1608.20,1571.00,1575.65,1589.566181715631791111,60281,4503,95820639.00,35472,58.84,37.20,-23.05
6-November-2024,1583.95,1611.00,1565.90,1598.75,1598.505929551002612160,1298159,10268,2075114859.00,1157037,89.13,45.10,14.80
5-November-2024,1573.55,1593.55,1565.90,1578.85,1579.081175186798723854,120049,6787,189567116.00,59632,49.67,27.65,5.30
4-November-2024,1616.50,1620.00,1573.25,1591.60,1587.155586228401628819,218072,13089,346114193.00,133973,61.44,46.75,-24.90
1-November-2024,1642.90,1642.90,1611.00,1616.45,1619.228559213339033775,11695,1394,18936878.00,5743,49.11,31.90,-26.45
31-October-2024,1636.00,1637.00,1602.30,1611.65,1614.538775880342558533,352874,17666,569728756.00,153291,43.44,34.70,-24.35
30-October-2024,1634.95,1651.50,1618.00,1633.60,1634.408445222805993383,102780,5362,167984500.00,55836,54.33,33.50,-1.35
29-October-2024,1657.75,1668.65,1610.00,1636.85,1632.116447896501251239,169432,9471,276532754.00,42387,25.02,58.65,-20.90
28-October-2024,1652.10,1677.40,1645.90,1663.65,1663.088124881201292529,42088,4193,69996053.00,13293,31.58,31.50,11.55
