Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-January-2025,3604.65,3605.00,3486.00,3528.65,3523.663232837967986150,82027,8161,289035524.00,48210,58.77,119.00,-76.00
8-January-2025,3668.75,3668.75,3591.50,3596.15,3612.162857590106836770,51106,3612,184603195.00,34548,67.60,77.25,-72.60
7-January-2025,3603.45,3649.50,3595.05,3641.90,3625.133331338698899959,100269,8409,363488494.00,38304,38.20,54.45,38.45
6-January-2025,3665.05,3691.95,3585.00,3603.05,3639.122456525636428827,89248,8223,324784401.00,42534,47.66,106.95,-62.00
3-January-2025,3715.00,3720.00,3652.00,3660.95,3680.651001997275886711,163723,12788,602607224.00,65334,39.91,68.00,-54.05
2-January-2025,3680.00,3724.00,3651.00,3713.85,3703.101837650122992331,34555,3876,127960684.00,12774,36.97,73.00,33.85
1-January-2025,3609.95,3687.95,3605.00,3667.20,3660.896067639786232751,37611,3866,137689962.00,15662,41.64,82.95,57.25
31-December-2024,3562.20,3620.00,3552.35,3608.00,3588.281950694204069074,26001,3454,93298919.00,9418,36.22,67.65,45.80
30-December-2024,3604.10,3622.45,3567.00,3582.35,3600.089730161105292034,40098,4464,144356398.00,19540,48.73,55.45,-21.75
27-December-2024,3625.10,3643.20,3602.55,3608.30,3612.919301887192086925,47213,5769,170576759.00,9621,20.38,40.65,-16.80
26-December-2024,3650.00,3664.00,3611.00,3628.25,3637.010428864168618266,27328,4303,99392221.00,10129,37.06,53.00,-21.75
24-December-2024,3644.00,3678.60,3633.00,3642.30,3648.981330261240809134,29513,3572,107692386.00,15249,51.67,45.60,-1.70
23-December-2024,3673.80,3690.00,3618.55,3640.65,3648.155065454637530701,39493,4858,144076588.00,17017,43.09,71.45,-33.15
20-December-2024,3725.65,3725.65,3611.85,3630.60,3646.050500601896708652,102177,8620,372542502.00,20056,19.63,113.80,-95.05
19-December-2024,3702.20,3758.25,3702.00,3712.95,3725.933185799039457576,21238,2467,79131369.00,7796,36.71,56.25,10.75
18-December-2024,3800.50,3808.90,3745.75,3757.85,3757.785844337103045828,174107,4565,654256820.00,153130,87.95,63.15,-42.65
17-December-2024,3875.00,3875.00,3798.00,3807.30,3823.140634291377601585,30270,3332,115726467.00,13312,43.98,77.00,-67.70
16-December-2024,3881.20,3914.95,3857.35,3877.25,3877.482827609203067689,41986,4916,162799994.00,22581,53.78,57.60,-3.95
13-December-2024,3863.00,3897.90,3795.00,3890.20,3852.428579284555528059,109107,10322,420326925.00,36840,33.76,102.90,27.20
12-December-2024,3925.05,3950.00,3848.05,3862.85,3867.596826130275944724,69253,9505,267842683.00,52141,75.29,101.95,-62.20
11-December-2024,3927.45,3948.00,3901.00,3916.00,3917.281612263575350823,26224,3802,102726793.00,10645,40.59,47.00,-11.45
10-December-2024,3959.95,3963.00,3902.45,3921.40,3928.393025420694593626,69825,7336,274300043.00,36056,51.64,60.55,-38.55
9-December-2024,3870.00,3959.35,3867.35,3947.80,3937.946477334789732386,98874,7778,389360520.00,43436,43.93,92.00,77.80
6-December-2024,3843.90,3882.00,3800.00,3865.80,3858.994894353755918309,113208,7878,436869094.00,32199,28.44,82.00,21.90
5-December-2024,3814.95,3882.60,3760.00,3830.25,3827.129558654441463486,135676,9316,519249630.00,95401,70.32,122.60,15.30
4-December-2024,3782.95,3834.95,3759.00,3799.00,3806.266002202528391424,287851,6511,1095637475.00,229394,79.69,75.95,16.05
3-December-2024,3718.00,3797.45,3702.00,3783.15,3766.755396945578105667,108302,10382,407947143.00,61279,56.58,95.45,65.15
2-December-2024,3663.40,3715.00,3663.40,3704.55,3688.911254609290919035,56679,5880,209083801.00,28396,50.10,51.60,41.15
29-November-2024,3648.00,3749.00,3645.00,3725.90,3725.698945363187101405,144884,11966,539794166.00,42644,29.43,104.00,77.90
28-November-2024,3711.85,3717.70,3649.20,3667.65,3678.013194549420174055,46307,3769,170317757.00,20624,44.54,68.50,-44.20
27-November-2024,3713.95,3718.00,3689.20,3697.55,3700.144427655916219455,38386,3401,142033744.00,18549,48.32,28.80,-16.40
26-November-2024,3753.00,3754.80,3689.40,3702.10,3712.999819235728660777,82981,6431,308108438.00,41177,49.62,65.40,-50.90
25-November-2024,3655.80,3759.95,3655.80,3753.25,3737.725729488581814013,209359,16534,782526521.00,123629,59.05,104.15,97.45
22-November-2024,3521.95,3615.00,3472.15,3604.55,3579.324650179785958964,141001,12015,504688355.00,19567,13.88,142.85,82.60
21-November-2024,3515.00,3516.00,3452.95,3482.50,3479.671837439903846153,26624,3478,92642783.00,7225,27.14,63.05,-32.50
19-November-2024,3568.95,3605.00,3494.40,3505.60,3558.888575307230637324,27992,3139,99620409.00,8995,32.13,110.60,-63.35
18-November-2024,3525.00,3568.00,3509.35,3541.20,3538.286632739609838846,58950,6248,208581997.00,29359,49.80,58.65,16.20
14-November-2024,3552.35,3562.70,3500.25,3526.70,3524.709264986607869541,135154,14912,476378556.00,11185,8.28,62.45,-25.65
13-November-2024,3589.30,3602.50,3536.00,3547.65,3572.532858684531401101,71351,5215,254903792.00,38416,53.84,66.50,-41.65
12-November-2024,3630.00,3649.55,3580.00,3590.55,3620.743750605561476601,41284,3745,149478785.00,23093,55.94,69.55,-39.45
11-November-2024,3653.45,3661.80,3605.25,3627.35,3638.635471009461845158,50413,5335,183434530.00,25470,50.52,56.55,-26.10
8-November-2024,3644.95,3670.05,3620.80,3661.15,3658.658425256751616584,113047,6303,413600359.00,44230,39.13,49.25,16.20
7-November-2024,3659.95,3663.00,3620.00,3645.15,3641.357435933099203727,57518,5993,209443597.00,28878,50.21,43.00,-14.80
6-November-2024,3596.90,3659.00,3556.35,3646.65,3576.441283848655147426,2089374,8198,7472523431.00,2051291,98.18,102.65,49.75
5-November-2024,3548.35,3583.60,3542.35,3575.40,3558.235062244158819466,59363,4316,211227508.00,33751,56.86,41.25,27.05
